Pl 1 hand,Pl 2 hand,Round,Surface,Best of,Final TB?,Year,tournament_level,p1_previous_matches,p2_previous_matches,experience_diff,p1_previous_win_rate,p2_previous_win_rate,win_rate_diff,p1_surface_matches,p2_surface_matches,surface_experience_diff,p1_surface_win_rate,p2_surface_win_rate,surface_win_rate_diff,target
R,R,R32,Hard,3,1,2025,ATP 500,18,20,-2,0.4444444444444444,0.25,0.19444444444444442,13,14,-1,0.46153846153846156,0.35714285714285715,0.10439560439560441,1
L,R,R32,Hard,3,1,2025,Challenger,1,0,1,0.0,0.5,-0.5,1,0,1,0.0,0.5,-0.5,1
R,R,R32,Hard,3,1,2025,ATP 500,125,13,112,0.624,0.15384615384615385,0.47015384615384614,74,9,65,0.527027027027027,0.2222222222222222,0.30480480480480476,1
R,L,R32,Hard,3,1,2025,ATP 500,4,0,4,0.25,0.5,-0.25,3,0,3,0.0,0.5,-0.5,0
R,R,R32,Hard,3,1,2025,ATP 500,48,57,-9,0.5833333333333334,0.6140350877192983,-0.030701754385964897,38,31,7,0.5789473684210527,0.5483870967741935,0.03056027164685915,0
R,R,R32,Hard,3,1,2025,ATP 500,10,76,-66,0.1,0.5263157894736842,-0.4263157894736842,7,54,-47,0.0,0.48148148148148145,-0.48148148148148145,0
L,R,R32,Hard,3,1,2025,ATP 500,42,48,-6,0.5714285714285714,0.4375,0.1339285714285714,35,36,-1,0.6571428571428571,0.4722222222222222,0.18492063492063493,1
L,R,R16,Hard,3,1,2025,ATP 500,8,104,-96,0.5,0.7019230769230769,-0.20192307692307687,8,62,-54,0.5,0.7258064516129032,-0.22580645161290325,1
R,R,R16,Hard,3,1,2025,ATP 500,12,58,-46,0.3333333333333333,0.6206896551724138,-0.2873563218390805,9,32,-23,0.2222222222222222,0.5625,-0.3402777777777778,0
R,R,R16,Hard,3,1,2025,ATP 500,19,187,-168,0.47368421052631576,0.7165775401069518,-0.24289332958063609,14,150,-136,0.5,0.72,-0.21999999999999997,0
R,R,QF,Hard,3,1,2025,ATP 500,188,77,111,0.7180851063829787,0.5324675324675324,0.1856175739154463,151,55,96,0.7218543046357616,0.4909090909090909,0.2309452137266707,0
R,R,QF,Hard,3,1,2025,Challenger,0,6,-6,0.5,0.6666666666666666,-0.16666666666666663,0,4,-4,0.5,0.75,-0.25,1
R,R,SF,Hard,3,1,2025,ATP 500,78,125,-47,0.5384615384615384,0.552,-0.01353846153846161,56,73,-17,0.5,0.4794520547945205,0.02054794520547948,0
R,R,R32,Hard,3,1,2025,Challenger,4,0,4,0.5,0.5,0.0,1,0,1,1.0,0.5,0.5,0
R,R,R128,Hard,3,1,2025,Masters 1000,79,32,47,0.5316455696202531,0.4375,0.09414556962025311,57,19,38,0.49122807017543857,0.3684210526315789,0.12280701754385964,1
R,R,R128,Hard,3,1,2025,Masters 1000,31,21,10,0.2903225806451613,0.38095238095238093,-0.09062980030721962,22,12,10,0.36363636363636365,0.3333333333333333,0.03030303030303033,0
R,R,R128,Hard,3,1,2025,Masters 1000,41,89,-48,0.6829268292682927,0.4606741573033708,0.22225267196492193,25,60,-35,0.68,0.43333333333333335,0.2466666666666667,0
R,R,R64,Hard,3,1,2025,Masters 1000,126,22,104,0.626984126984127,0.18181818181818182,0.44516594516594515,75,16,59,0.5333333333333333,0.125,0.4083333333333333,0
R,R,R64,Hard,3,1,2025,Masters 1000,6,40,-34,0.5,0.575,-0.07499999999999996,6,23,-17,0.5,0.5652173913043478,-0.06521739130434778,0
R,R,R64,Hard,3,1,2025,Masters 1000,79,11,68,0.5443037974683544,0.09090909090909091,0.4533947065592635,33,8,25,0.45454545454545453,0.0,0.45454545454545453,1
R,R,R64,Hard,3,1,2025,Masters 1000,126,11,115,0.5555555555555556,0.2727272727272727,0.2828282828282829,74,4,70,0.4864864864864865,0.25,0.2364864864864865,1
R,R,R64,Hard,3,1,2025,Masters 1000,80,105,-25,0.5375,0.6952380952380952,-0.15773809523809523,58,63,-5,0.5,0.7142857142857143,-0.2142857142857143,1
R,R,R64,Hard,3,1,2025,Masters 1000,8,155,-147,0.375,0.7677419354838709,-0.39274193548387093,6,93,-87,0.5,0.7311827956989247,-0.23118279569892475,0
R,R,R64,Hard,3,1,2025,Masters 1000,150,90,60,0.8266666666666667,0.4666666666666667,0.36,96,61,35,0.8229166666666666,0.4426229508196721,0.3802937158469945,0
R,L,R64,Hard,3,1,2025,Masters 1000,23,18,5,0.6521739130434783,0.4444444444444444,0.20772946859903385,12,11,1,0.5833333333333334,0.5454545454545454,0.037878787878787956,0
R,L,R64,Hard,3,1,2025,Masters 1000,238,8,230,0.6386554621848739,0.5,0.1386554621848739,167,5,162,0.6407185628742516,0.6,0.040718562874251574,1
R,R,R64,Hard,3,1,2025,Masters 1000,16,139,-123,0.375,0.6187050359712231,-0.24370503597122306,13,111,-98,0.38461538461538464,0.6216216216216216,-0.23700623700623696,1
R,R,R32,Hard,3,1,2025,Masters 1000,20,81,-61,0.45,0.5432098765432098,-0.09320987654320984,15,59,-44,0.4666666666666667,0.5084745762711864,-0.041807909604519744,0
R,R,R32,Hard,3,1,2025,Masters 1000,41,80,-39,0.5853658536585366,0.55,0.035365853658536506,24,34,-10,0.5833333333333334,0.47058823529411764,0.11274509803921573,1
R,R,F,Clay,3,1,2025,Challenger,1,0,1,1.0,0.5,0.5,1,0,1,1.0,0.5,0.5,0
R,R,R32,Hard,3,1,2025,Challenger,1,0,1,1.0,0.5,0.5,1,0,1,1.0,0.5,0.5,1
L,R,R32,Hard,3,1,2025,Masters 1000,38,156,-118,0.5263157894736842,0.7692307692307693,-0.2429149797570851,31,94,-63,0.6129032258064516,0.7340425531914894,-0.12113932738503774,0
R,R,R32,Hard,3,1,2025,Masters 1000,31,91,-60,0.3870967741935484,0.4725274725274725,-0.08543069833392414,11,62,-51,0.2727272727272727,0.45161290322580644,-0.17888563049853373,1
R,R,R32,Hard,3,1,2025,Masters 1000,86,49,37,0.6046511627906976,0.5714285714285714,0.03322259136212624,66,39,27,0.6363636363636364,0.5641025641025641,0.07226107226107226,1
R,R,R32,Hard,3,1,2025,Masters 1000,239,75,164,0.6401673640167364,0.5066666666666667,0.13350069735006964,168,55,113,0.6428571428571429,0.5454545454545454,0.09740259740259749,0
R,R,R32,Hard,3,1,2025,Masters 1000,17,28,-11,0.4117647058823529,0.2857142857142857,0.12605042016806722,14,20,-6,0.42857142857142855,0.35,0.07857142857142857,0
R,R,R16,Hard,3,1,2025,Masters 1000,42,23,19,0.5952380952380952,0.21739130434782608,0.3778467908902692,25,17,8,0.6,0.17647058823529413,0.4235294117647058,1
R,R,R16,Hard,3,1,2025,Masters 1000,127,53,74,0.5590551181102362,0.5094339622641509,0.049621155846085285,75,32,43,0.49333333333333335,0.46875,0.024583333333333346,0
R,R,R16,Hard,3,1,2025,Masters 1000,2,82,-80,0.0,0.5487804878048781,-0.5487804878048781,1,60,-59,0.0,0.5166666666666667,-0.5166666666666667,0
R,R,R16,Hard,3,1,2025,Masters 1000,87,157,-70,0.6091954022988506,0.7707006369426752,-0.1615052346438246,67,95,-28,0.6417910447761194,0.7368421052631579,-0.09505106048703849,0
R,R,R16,Hard,3,1,2025,Masters 1000,189,62,127,0.7142857142857143,0.5,0.2142857142857143,152,45,107,0.7171052631578947,0.5333333333333333,0.18377192982456136,1
R,R,R32,Hard,3,1,2025,Challenger,12,3,9,0.25,0.3333333333333333,-0.08333333333333331,5,1,4,0.2,0.0,0.2,0
R,R,QF,Hard,3,1,2025,Masters 1000,43,190,-147,0.6046511627906976,0.7157894736842105,-0.11113831089351289,26,153,-127,0.6153846153846154,0.7189542483660131,-0.10356963298139765,0
R,R,QF,Hard,3,1,2025,Masters 1000,158,32,126,0.7721518987341772,0.40625,0.3659018987341772,96,12,84,0.7395833333333334,0.3333333333333333,0.40625000000000006,1
R,R,QF,Hard,3,1,2025,Masters 1000,54,83,-29,0.5185185185185185,0.5542168674698795,-0.035698348951361036,33,61,-28,0.48484848484848486,0.5245901639344263,-0.039741679085941395,1
L,L,QF,Hard,3,1,2025,Masters 1000,30,19,11,0.36666666666666664,0.47368421052631576,-0.10701754385964912,27,12,15,0.4074074074074074,0.5833333333333334,-0.17592592592592599,0
R,L,QF,Hard,3,1,2025,Challenger,54,11,43,0.42592592592592593,0.09090909090909091,0.335016835016835,34,5,29,0.35294117647058826,0.2,0.15294117647058825,1
R,R,SF,Hard,3,1,2025,Masters 1000,191,55,136,0.7172774869109948,0.5272727272727272,0.19000475963826757,154,34,120,0.7207792207792207,0.5,0.22077922077922074,0
L,R,SF,Hard,3,1,2025,Masters 1000,20,159,-139,0.5,0.7735849056603774,-0.2735849056603774,13,97,-84,0.6153846153846154,0.7422680412371134,-0.126883425852498,1
R,R,F,Hard,3,1,2025,Challenger,55,24,31,0.43636363636363634,0.625,-0.18863636363636366,35,13,22,0.37142857142857144,0.5384615384615384,-0.167032967032967,0
R,L,F,Hard,3,1,2025,Masters 1000,56,21,35,0.5357142857142857,0.5238095238095238,0.011904761904761862,35,14,21,0.5142857142857142,0.6428571428571429,-0.12857142857142867,0
R,R,F,Hard,3,1,2025,Challenger,4,5,-1,0.0,0.4,-0.4,2,1,1,0.0,1.0,-1.0,1
R,R,R128,Hard,3,1,2025,Masters 1000,50,18,32,0.56,0.5,0.06000000000000005,40,16,24,0.55,0.5,0.050000000000000044,1
R,R,R128,Hard,3,1,2025,Masters 1000,56,45,11,0.42857142857142855,0.4,0.028571428571428525,36,14,22,0.3611111111111111,0.07142857142857142,0.28968253968253965,1
R,R,R128,Hard,3,1,2025,Masters 1000,2,2,0,1.0,0.5,0.5,0,2,-2,0.5,0.5,0.0,0
R,R,R16,Clay,3,1,2025,Challenger,3,5,-2,0.3333333333333333,0.4,-0.06666666666666671,2,3,-1,0.5,0.3333333333333333,0.16666666666666669,0
R,R,R128,Hard,3,1,2025,Masters 1000,1,14,-13,0.0,0.2857142857142857,-0.2857142857142857,1,7,-6,0.0,0.14285714285714285,-0.14285714285714285,1
L,R,R128,Hard,3,1,2025,Masters 1000,9,25,-16,0.5555555555555556,0.64,-0.08444444444444443,9,14,-5,0.5555555555555556,0.5714285714285714,-0.015873015873015817,0
L,L,R128,Hard,3,1,2025,Masters 1000,23,9,14,0.30434782608695654,0.4444444444444444,-0.14009661835748788,19,6,13,0.3157894736842105,0.5,-0.1842105263157895,1
R,R,R64,Hard,3,1,2025,Masters 1000,13,192,-179,0.15384615384615385,0.7135416666666666,-0.5596955128205128,7,155,-148,0.14285714285714285,0.7161290322580646,-0.5732718894009217,1
R,R,R64,Hard,3,1,2025,Masters 1000,151,10,141,0.8211920529801324,0.3,0.5211920529801324,97,8,89,0.8144329896907216,0.375,0.43943298969072164,1
R,R,R64,Hard,3,1,2025,Masters 1000,127,33,94,0.6220472440944882,0.42424242424242425,0.19780481985206394,76,20,56,0.5263157894736842,0.35,0.1763157894736842,1
R,R,R64,Hard,3,1,2025,Masters 1000,88,3,85,0.6022727272727273,0.6666666666666666,-0.06439393939393934,68,3,65,0.6323529411764706,0.6666666666666666,-0.03431372549019607,1
L,R,R64,Hard,3,1,2025,Masters 1000,31,2,29,0.3548387096774194,0.5,-0.14516129032258063,28,2,26,0.39285714285714285,0.5,-0.10714285714285715,0
R,R,R64,Hard,3,1,2025,Masters 1000,36,57,-21,0.5555555555555556,0.5263157894736842,0.0292397660818714,23,36,-13,0.5217391304347826,0.5,0.021739130434782594,1
L,R,R64,Hard,3,1,2025,Masters 1000,43,26,17,0.5813953488372093,0.6538461538461539,-0.07245080500894452,36,15,21,0.6666666666666666,0.6,0.06666666666666665,0
R,R,R64,Hard,3,1,2025,Masters 1000,18,24,-6,0.3888888888888889,0.5,-0.1111111111111111,15,19,-4,0.4,0.47368421052631576,-0.07368421052631574,0
L,R,R32,Hard,3,1,2025,Masters 1000,15,128,-113,0.5333333333333333,0.625,-0.09166666666666667,6,77,-71,0.3333333333333333,0.5324675324675324,-0.1991341991341991,0
R,R,R32,Hard,3,1,2025,Masters 1000,51,14,37,0.5686274509803921,0.21428571428571427,0.35434173669467783,41,8,33,0.5609756097560976,0.25,0.3109756097560976,1
R,R,F,Clay,3,1,2025,Challenger,18,1,17,0.5,0.0,0.5,9,0,9,0.4444444444444444,0.5,-0.05555555555555558,0
R,R,R32,Hard,3,1,2025,Masters 1000,76,27,49,0.5131578947368421,0.6666666666666666,-0.15350877192982448,56,16,40,0.5535714285714286,0.625,-0.0714285714285714,1
R,L,R32,Hard,3,1,2025,Masters 1000,81,39,42,0.5679012345679012,0.5128205128205128,0.05508072174738843,59,32,27,0.576271186440678,0.59375,-0.017478813559322015,1
R,R,R16,Hard,3,1,2025,Masters 1000,152,81,71,0.8223684210526315,0.5432098765432098,0.2791585445094217,98,35,63,0.8163265306122449,0.45714285714285713,0.3591836734693878,1
R,R,QF,Hard,3,1,2025,Masters 1000,89,33,56,0.6067415730337079,0.3939393939393939,0.21280217909431398,69,13,56,0.6376811594202898,0.3076923076923077,0.3299888517279821,1
R,R,R16,Hard,3,1,2025,Masters 1000,106,44,62,0.6886792452830188,0.5909090909090909,0.09777015437392789,64,27,37,0.703125,0.5925925925925926,0.11053240740740744,0
R,R,QF,Hard,3,1,2025,Masters 1000,18,45,-27,0.5,0.6,-0.09999999999999998,16,28,-12,0.5625,0.6071428571428571,-0.044642857142857095,1
R,R,QF,Hard,3,1,2025,Masters 1000,153,39,114,0.8235294117647058,0.41025641025641024,0.4132730015082956,99,26,73,0.8181818181818182,0.4230769230769231,0.39510489510489516,1
R,R,QF,Hard,3,1,2025,Masters 1000,82,59,23,0.573170731707317,0.6271186440677966,-0.05394791236047958,60,33,27,0.5833333333333334,0.5757575757575758,0.007575757575757569,1
R,R,SF,Hard,3,1,2025,Masters 1000,154,90,64,0.8246753246753247,0.6111111111111112,0.2135642135642135,100,70,30,0.82,0.6428571428571429,0.17714285714285705,1
R,R,SF,Hard,3,1,2025,Masters 1000,83,19,64,0.5783132530120482,0.5263157894736842,0.051997463538363986,61,17,44,0.5901639344262295,0.5882352941176471,0.0019286403085824189,0
R,R,SF,Clay,3,1,2025,Challenger,19,28,-9,0.47368421052631576,0.5714285714285714,-0.09774436090225563,10,7,3,0.4,0.5714285714285714,-0.17142857142857137,0
R,R,F,Hard,3,1,2025,Masters 1000,20,155,-135,0.55,0.8258064516129032,-0.2758064516129032,18,101,-83,0.6111111111111112,0.8217821782178217,-0.21067106710671057,1
R,R,F,Clay,3,1,2025,Challenger,29,2,27,0.5862068965517241,0.5,0.08620689655172409,8,0,8,0.625,0.5,0.125,1
R,R,R32,Clay,3,1,2025,ATP 250,20,0,20,0.45,0.5,-0.04999999999999999,11,0,11,0.36363636363636365,0.5,-0.13636363636363635,1
R,R,QF,Clay,3,1,2025,Challenger,2,6,-4,0.5,0.5,0.0,2,4,-2,0.5,0.5,0.0,1
R,L,QF,Clay,3,1,2025,ATP 250,84,8,76,0.5476190476190477,0.75,-0.20238095238095233,19,0,19,0.631578947368421,0.5,0.13157894736842102,1
R,R,SF,Clay,3,1,2025,ATP 250,85,0,85,0.5529411764705883,0.5,0.05294117647058827,20,0,20,0.65,0.5,0.15000000000000002,1
R,R,SF,Clay,3,1,2025,ATP 250,23,63,-40,0.5217391304347826,0.49206349206349204,0.029675638371290558,1,6,-5,0.0,0.16666666666666666,-0.16666666666666666,1
R,R,F,Clay,3,1,2025,ATP 250,46,14,32,0.391304347826087,0.21428571428571427,0.1770186335403727,30,5,25,0.5666666666666667,0.4,0.16666666666666663,0
R,R,F,Clay,3,1,2025,ATP 250,24,34,-10,0.5416666666666666,0.38235294117647056,0.15931372549019607,2,3,-1,0.5,0.3333333333333333,0.16666666666666669,1
R,R,F,Clay,3,1,2025,ATP 250,86,7,79,0.5581395348837209,0.5714285714285714,-0.013289036544850474,21,5,16,0.6666666666666666,0.6,0.06666666666666665,0
R,R,R64,Clay,3,1,2025,Masters 1000,193,43,150,0.7098445595854922,0.46511627906976744,0.24472828051572476,18,7,11,0.7222222222222222,0.2857142857142857,0.4365079365079365,1
R,R,R64,Clay,3,1,2025,Masters 1000,49,40,9,0.42857142857142855,0.4,0.028571428571428525,8,5,3,0.375,0.2,0.175,1
R,L,R64,Clay,3,1,2025,Masters 1000,33,16,17,0.3939393939393939,0.5,-0.10606060606060608,7,8,-1,0.5714285714285714,0.625,-0.0535714285714286,0
R,R,R32,Clay,3,1,2025,Masters 1000,128,18,110,0.5546875,0.5,0.0546875,44,1,43,0.7272727272727273,0.0,0.7272727272727273,1
R,R,R32,Clay,3,1,2025,Masters 1000,82,50,32,0.5365853658536586,0.44,0.09658536585365857,33,9,24,0.6060606060606061,0.4444444444444444,0.16161616161616166,1
R,R,R32,Clay,3,1,2025,Masters 1000,34,160,-126,0.38235294117647056,0.76875,-0.3863970588235295,20,47,-27,0.45,0.8085106382978723,-0.3585106382978723,0
R,R,R32,Clay,3,1,2025,Masters 1000,15,46,-31,0.26666666666666666,0.5869565217391305,-0.3202898550724638,6,12,-6,0.5,0.5833333333333334,-0.08333333333333337,0
L,R,R32,Clay,3,1,2025,Masters 1000,17,156,-139,0.5294117647058824,0.8205128205128205,-0.2911010558069381,9,41,-32,0.6666666666666666,0.8048780487804879,-0.13821138211382122,1
R,R,R32,Clay,3,1,2025,Masters 1000,129,35,94,0.627906976744186,0.4,0.22790697674418603,50,7,43,0.76,0.2857142857142857,0.4742857142857143,1
R,R,R16,Clay,3,1,2025,Masters 1000,140,47,93,0.6142857142857143,0.5957446808510638,0.018541033434650522,24,13,11,0.6666666666666666,0.6153846153846154,0.05128205128205121,0
R,R,R16,Clay,3,1,2025,Masters 1000,130,24,106,0.6307692307692307,0.4166666666666667,0.21410256410256406,51,4,47,0.7647058823529411,0.25,0.5147058823529411,0
R,R,R16,Clay,3,1,2025,Masters 1000,194,77,117,0.711340206185567,0.5194805194805194,0.1918596867050476,19,11,8,0.7368421052631579,0.18181818181818182,0.5550239234449761,0
R,R,R16,Clay,3,1,2025,Masters 1000,83,60,23,0.5421686746987951,0.6166666666666667,-0.07449799196787155,34,12,22,0.6176470588235294,0.5833333333333334,0.03431372549019607,1
R,R,QF,Clay,3,1,2025,Masters 1000,42,25,17,0.38095238095238093,0.44,-0.05904761904761907,14,5,9,0.42857142857142855,0.4,0.028571428571428525,1
R,R,QF,Clay,3,1,2025,Masters 1000,161,48,113,0.7701863354037267,0.6041666666666666,0.1660196687370601,48,14,34,0.8125,0.6428571428571429,0.1696428571428571,1
R,R,QF,Clay,3,1,2025,Masters 1000,129,84,45,0.5581395348837209,0.5476190476190477,0.01052048726467325,45,35,10,0.7333333333333333,0.6285714285714286,0.10476190476190472,0
R,R,SF,Clay,3,1,2025,Masters 1000,162,43,119,0.7716049382716049,0.3953488372093023,0.3762561010623026,49,15,34,0.8163265306122449,0.4666666666666667,0.34965986394557824,1
R,R,SF,Clay,3,1,2025,Masters 1000,85,78,7,0.5529411764705883,0.5256410256410257,0.02730015082956261,36,12,24,0.6388888888888888,0.25,0.38888888888888884,1
R,R,R32,Clay,3,1,2025,ATP 500,37,130,-93,0.5675675675675675,0.5538461538461539,0.013721413721413667,10,46,-36,0.8,0.717391304347826,0.08260869565217399,0
R,R,R16,Clay,3,1,2025,ATP 500,49,22,27,0.5918367346938775,0.3181818181818182,0.27365491651205937,15,11,4,0.6,0.2727272727272727,0.32727272727272727,1
R,R,R16,Clay,3,1,2025,ATP 500,20,163,-143,0.3,0.7730061349693251,-0.47300613496932514,9,50,-41,0.3333333333333333,0.82,-0.48666666666666664,0
R,R,QF,Clay,3,1,2025,ATP 500,131,58,73,0.6259541984732825,0.5172413793103449,0.10871281916293762,52,17,35,0.75,0.5882352941176471,0.16176470588235292,0
R,R,SF,Clay,3,1,2025,ATP 500,50,164,-114,0.6,0.774390243902439,-0.17439024390243907,16,51,-35,0.625,0.8235294117647058,-0.19852941176470584,0
R,R,F,Clay,3,1,2025,ATP 500,59,165,-106,0.5254237288135594,0.7757575757575758,-0.2503338469440164,18,52,-34,0.6111111111111112,0.8269230769230769,-0.2158119658119657,1
R,R,R128,Clay,3,1,2025,Masters 1000,21,7,14,0.42857142857142855,0.2857142857142857,0.14285714285714285,1,5,-4,0.0,0.4,-0.4,0
R,R,R128,Clay,3,1,2025,Masters 1000,3,28,-25,0.3333333333333333,0.6428571428571429,-0.3095238095238096,1,11,-10,0.0,0.7272727272727273,-0.7272727272727273,0
R,R,R64,Clay,3,1,2025,Masters 1000,240,8,232,0.6375,0.5,0.13749999999999996,44,0,44,0.6136363636363636,0.5,0.11363636363636365,0
R,R,R64,Clay,3,1,2025,Masters 1000,84,13,71,0.5714285714285714,0.3076923076923077,0.2637362637362637,16,1,15,0.5625,1.0,-0.4375,1
R,R,R64,Clay,3,1,2025,Masters 1000,25,1,24,0.52,1.0,-0.48,3,0,3,0.6666666666666666,0.5,0.16666666666666663,0
R,R,R64,Clay,3,1,2025,Masters 1000,64,29,35,0.484375,0.6551724137931034,-0.17079741379310343,7,12,-5,0.14285714285714285,0.75,-0.6071428571428572,1
R,R,R64,Clay,3,1,2025,Masters 1000,19,157,-138,0.3684210526315789,0.8152866242038217,-0.44686557157224277,3,42,-39,0.3333333333333333,0.7857142857142857,-0.4523809523809524,1
R,R,R64,Clay,3,1,2025,Masters 1000,61,24,37,0.6065573770491803,0.20833333333333334,0.39822404371584696,13,2,11,0.5384615384615384,0.5,0.038461538461538436,1
L,R,R32,Clay,3,1,2025,Masters 1000,32,21,11,0.34375,0.5714285714285714,-0.2276785714285714,2,2,0,0.0,0.0,0.0,0
R,R,R32,Clay,3,1,2025,Masters 1000,141,57,84,0.6099290780141844,0.43859649122807015,0.17133258678611424,25,7,18,0.64,0.42857142857142855,0.21142857142857147,0
R,R,R32,Clay,3,1,2025,Masters 1000,132,41,91,0.6212121212121212,0.3902439024390244,0.2309682187730968,53,6,47,0.7358490566037735,0.16666666666666666,0.5691823899371069,1
R,R,R16,Clay,3,1,2025,Masters 1000,22,58,-36,0.5909090909090909,0.4482758620689655,0.14263322884012541,3,8,-5,0.3333333333333333,0.5,-0.16666666666666669,1
R,R,R16,Clay,3,1,2025,Masters 1000,85,133,-48,0.5764705882352941,0.6240601503759399,-0.0475895621406458,17,54,-37,0.5882352941176471,0.7407407407407407,-0.15250544662309362,0
R,R,R32,Clay,3,1,2025,Masters 1000,131,86,45,0.5572519083969466,0.5581395348837209,-0.0008876264867743178,47,37,10,0.723404255319149,0.6486486486486487,0.0747556066705003,0
R,R,R16,Clay,3,1,2025,Masters 1000,79,87,-8,0.5189873417721519,0.5632183908045977,-0.04423104903244579,13,38,-25,0.23076923076923078,0.6578947368421053,-0.42712550607287453,0
R,R,QF,Clay,3,1,2025,Masters 1000,134,195,-61,0.6268656716417911,0.7076923076923077,-0.08082663605051665,55,20,35,0.7454545454545455,0.7,0.045454545454545525,1
R,R,QF,Clay,3,1,2025,Masters 1000,7,88,-81,0.42857142857142855,0.5681818181818182,-0.13961038961038968,0,39,-39,0.5,0.6666666666666666,-0.16666666666666663,0
R,R,SF,Clay,3,1,2025,Masters 1000,135,35,100,0.6296296296296297,0.37142857142857144,0.2582010582010582,56,21,35,0.75,0.42857142857142855,0.32142857142857145,1
R,R,SF,Clay,3,1,2025,Masters 1000,22,89,-67,0.5454545454545454,0.5730337078651685,-0.02757916241062308,4,40,-36,0.0,0.675,-0.675,1
R,L,F,Clay,3,1,2025,Masters 1000,136,23,113,0.6323529411764706,0.5652173913043478,0.06713554987212278,57,5,52,0.7543859649122807,0.2,0.5543859649122806,1
R,R,F,Clay,3,1,2025,Challenger,34,15,19,0.38235294117647056,0.3333333333333333,0.04901960784313725,8,4,4,0.5,0.25,0.25,0
R,R,R128,Clay,3,1,2025,Masters 1000,87,34,53,0.5517241379310345,0.4117647058823529,0.13995943204868155,22,10,12,0.6363636363636364,0.6,0.036363636363636376,1
R,R,R128,Clay,3,1,2025,Masters 1000,19,30,-11,0.47368421052631576,0.6333333333333333,-0.15964912280701754,2,13,-11,0.5,0.6923076923076923,-0.1923076923076923,1
R,R,R128,Clay,3,1,2025,Masters 1000,21,15,6,0.47619047619047616,0.2,0.27619047619047615,12,6,6,0.4166666666666667,0.3333333333333333,0.08333333333333337,1
R,R,R64,Clay,3,1,2025,Masters 1000,20,166,-146,0.3,0.7710843373493976,-0.47108433734939764,11,53,-42,0.45454545454545453,0.8113207547169812,-0.35677530017152664,0
R,R,R64,Clay,3,1,2025,Masters 1000,90,10,80,0.5666666666666667,0.5,0.06666666666666665,41,1,40,0.6585365853658537,0.0,0.6585365853658537,1
R,R,R64,Clay,3,1,2025,Masters 1000,88,51,37,0.5568181818181818,0.5882352941176471,-0.03141711229946531,23,17,6,0.6521739130434783,0.5882352941176471,0.06393861892583119,0
R,L,R64,Clay,3,1,2025,Masters 1000,1,40,-39,0.0,0.5,-0.5,1,4,-3,0.0,0.0,0.0,1
L,R,R64,Clay,3,1,2025,Masters 1000,33,15,18,0.3333333333333333,0.2,0.1333333333333333,3,6,-3,0.0,0.16666666666666666,-0.16666666666666666,0
R,R,R64,Clay,3,1,2025,Masters 1000,137,59,78,0.635036496350365,0.4406779661016949,0.19435853024867006,58,9,49,0.7586206896551724,0.4444444444444444,0.31417624521072796,1
